altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1329.5018,1.4945,8.3618,-1.2624,0.0592,0.029,0.0
1329.5152,1.4949,8.3618,-1.2624,0.0592,0.029,0.0
1329.5287,1.4953,8.3617,-1.2624,0.0592,0.029,0.0
1329.5422,1.4957,8.3616,-1.2624,0.0592,0.029,0.0
1329.5556,1.4961,8.3615,-1.2624,0.0592,0.029,0.0
1329.5691,1.4965,8.3615,-1.2624,0.0592,0.029,0.0
1329.5826,1.4969,8.3614,-1.2624,0.0592,0.029,0.0
1329.596,1.4973,8.3613,-1.2624,0.0592,0.029,0.0
1329.6095,1.4977,8.3613,-1.2624,0.0592,0.029,0.0
1329.623,1.4981,8.3612,-1.2623,0.0592,0.029,0.0
1329.6364,1.4985,8.3611,-1.2623,0.0592,0.029,0.0
1329.6499,1.4989,8.3611,-1.2623,0.0592,0.029,0.0
1329.6633,1.4993,8.361,-1.2623,0.0592,0.029,0.0
1329.6768,1.4997,8.3609,-1.2623,0.0592,0.029,0.0
1329.6903,1.5001,8.3609,-1.2623,0.0592,0.029,0.0
1329.7037,1.5005,8.3608,-1.2623,0.0592,0.029,0.0
1329.7172,1.5009,8.3607,-1.2623,0.0592,0.029,0.0
1329.7307,1.5013,8.3607,-1.2623,0.0592,0.029,0.0
1329.7441,1.5017,8.3606,-1.2623,0.0592,0.029,0.0
1329.7576,1.5021,8.3605,-1.2622,0.0592,0.029,0.0
1329.771,1.5025,8.3604,-1.2622,0.0592,0.029,0.0
1329.7845,1.5029,8.3604,-1.2622,0.0592,0.029,0.0
1329.798,1.5033,8.3603,-1.2622,0.0592,0.029,0.0
1329.8114,1.5037,8.3602,-1.2622,0.0592,0.029,0.0
1329.8249,1.5041,8.3602,-1.2622,0.0592,0.029,0.0
1329.8384,1.5045,8.3601,-1.2622,0.0592,0.029,0.0
1329.8518,1.5049,8.36,-1.2622,0.0592,0.029,0.0
1329.8653,1.5053,8.36,-1.2622,0.0592,0.029,0.0
1329.8787,1.5057,8.3599,-1.2622,0.0592,0.029,0.0
1329.8922,1.5061,8.3598,-1.2621,0.0592,0.029,0.0
1329.9057,1.5065,8.3598,-1.2621,0.0592,0.029,0.0
1329.9191,1.5069,8.3597,-1.2621,0.0592,0.029,0.0
1329.9326,1.5073,8.3596,-1.2621,0.0592,0.029,0.0
1329.9461,1.5076,8.3595,-1.2621,0.0592,0.029,0.0
1329.9595,1.508,8.3595,-1.2621,0.0592,0.029,0.0
1329.973,1.5084,8.3594,-1.2621,0.0592,0.029,0.0
1329.9864,1.5088,8.3593,-1.2621,0.0592,0.029,0.0
1329.9999,1.5092,8.3593,-1.2621,0.0592,0.029,0.0
1330.0134,1.5096,8.3592,-1.2621,0.0592,0.029,0.0
1330.0268,1.51,8.3591,-1.262,0.0592,0.029,0.0
1330.0403,1.5104,8.3591,-1.262,0.0592,0.029,0.0
1330.0538,1.5108,8.359,-1.262,0.0592,0.029,0.0
1330.0672,1.5112,8.3589,-1.262,0.0592,0.029,0.0
1330.0807,1.5116,8.3589,-1.262,0.0592,0.029,0.0
1330.0941,1.512,8.3588,-1.262,0.0592,0.029,0.0
1330.1076,1.5124,8.3587,-1.262,0.0592,0.029,0.0
1330.1211,1.5128,8.3586,-1.262,0.0592,0.029,0.0
1330.1345,1.5132,8.3586,-1.262,0.0592,0.029,0.0
1330.148,1.5136,8.3585,-1.262,0.0592,0.029,0.0
1330.1615,1.514,8.3584,-1.2619,0.0592,0.029,0.0
1330.1749,1.5144,8.3584,-1.2619,0.0592,0.029,0.0
1330.1884,1.5148,8.3583,-1.2619,0.0592,0.029,0.0
1330.2018,1.5152,8.3582,-1.2619,0.0592,0.029,0.0
1330.2153,1.5156,8.3582,-1.2619,0.0592,0.029,0.0
1330.2288,1.516,8.3581,-1.2619,0.0592,0.029,0.0
1330.2422,1.5164,8.358,-1.2619,0.0592,0.029,0.0
1330.2557,1.5168,8.358,-1.2619,0.0592,0.029,0.0
1330.2692,1.5172,8.3579,-1.2619,0.0592,0.029,0.0
1330.2826,1.5176,8.3578,-1.2619,0.0592,0.029,0.0
1330.2961,1.518,8.3577,-1.2618,0.0592,0.029,0.0
1330.3095,1.5184,8.3577,-1.2618,0.0592,0.029,0.0
1330.323,1.5188,8.3576,-1.2618,0.0592,0.029,0.0
1330.3365,1.5192,8.3575,-1.2618,0.0592,0.029,0.0
1330.3499,1.5196,8.3575,-1.2618,0.0592,0.029,0.0
1330.3634,1.52,8.3574,-1.2618,0.0592,0.029,0.0
1330.3769,1.5203,8.3573,-1.2618,0.0592,0.029,0.0
1330.3903,1.5207,8.3573,-1.2618,0.0592,0.029,0.0
1330.4038,1.5211,8.3572,-1.2618,0.0592,0.029,0.0
1330.4172,1.5215,8.3571,-1.2617,0.0592,0.029,0.0
1330.4307,1.5219,8.357,-1.2617,0.0592,0.029,0.0
1330.4442,1.5223,8.357,-1.2617,0.0592,0.029,0.0
1330.4576,1.5227,8.3569,-1.2617,0.0592,0.029,0.0
1330.4711,1.5231,8.3568,-1.2617,0.0592,0.029,0.0
1330.4846,1.5235,8.3568,-1.2617,0.0592,0.029,0.0
1330.498,1.5239,8.3567,-1.2617,0.0592,0.029,0.0
1330.5115,1.5243,8.3566,-1.2617,0.0592,0.029,0.0
1330.5249,1.5247,8.3566,-1.2617,0.0592,0.029,0.0
1330.5384,1.5251,8.3565,-1.2617,0.0592,0.029,0.0
1330.5519,1.5255,8.3564,-1.2616,0.0592,0.029,0.0
1330.5653,1.5259,8.3563,-1.2616,0.0592,0.029,0.0
1330.5788,1.5263,8.3563,-1.2616,0.0592,0.029,0.0
1330.5923,1.5267,8.3562,-1.2616,0.0592,0.029,0.0
1330.6057,1.5271,8.3561,-1.2616,0.0592,0.029,0.0
1330.6192,1.5275,8.3561,-1.2616,0.0592,0.029,0.0
1330.6326,1.5279,8.356,-1.2616,0.0592,0.029,0.0
1330.6461,1.5283,8.3559,-1.2616,0.0592,0.029,0.0
1330.6596,1.5287,8.3559,-1.2616,0.0592,0.029,0.0
1330.673,1.5291,8.3558,-1.2616,0.0592,0.029,0.0
1330.6865,1.5295,8.3557,-1.2615,0.0592,0.029,0.0
1330.7,1.5299,8.3556,-1.2615,0.0592,0.029,0.0
1330.7134,1.5303,8.3556,-1.2615,0.0592,0.029,0.0
1330.7269,1.5307,8.3555,-1.2615,0.0592,0.029,0.0
1330.7403,1.5311,8.3554,-1.2615,0.0592,0.029,0.0
1330.7538,1.5315,8.3554,-1.2615,0.0592,0.029,0.0
1330.7673,1.5319,8.3553,-1.2615,0.0592,0.029,0.0
1330.7807,1.5323,8.3552,-1.2615,0.0592,0.029,0.0
1330.7942,1.5326,8.3552,-1.2615,0.0592,0.029,0.0
1330.8077,1.533,8.3551,-1.2615,0.0592,0.029,0.0
1330.8211,1.5334,8.355,-1.2614,0.0592,0.029,0.0
1330.8346,1.5338,8.3549,-1.2614,0.0592,0.029,0.0
1330.848,1.5342,8.3549,-1.2614,0.0592,0.029,0.0
1330.8615,1.5346,8.3548,-1.2614,0.0592,0.029,0.0
1330.875,1.535,8.3547,-1.2614,0.0592,0.029,0.0
1330.8884,1.5354,8.3547,-1.2614,0.0592,0.029,0.0
1330.9019,1.5358,8.3546,-1.2614,0.0592,0.029,0.0
1330.9154,1.5362,8.3545,-1.2614,0.0592,0.029,0.0
1330.9288,1.5366,8.3544,-1.2614,0.0592,0.029,0.0
1330.9423,1.537,8.3544,-1.2613,0.0592,0.029,0.0
1330.9557,1.5374,8.3543,-1.2613,0.0592,0.029,0.0
1330.9692,1.5378,8.3542,-1.2613,0.0592,0.029,0.0
1330.9827,1.5382,8.3542,-1.2613,0.0592,0.029,0.0
1330.9961,1.5386,8.3541,-1.2613,0.0592,0.029,0.0
1331.0096,1.539,8.354,-1.2613,0.0592,0.029,0.0
1331.0231,1.5394,8.354,-1.2613,0.0592,0.029,0.0
1331.0365,1.5398,8.3539,-1.2613,0.0592,0.029,0.0
1331.05,1.5402,8.3538,-1.2613,0.0592,0.029,0.0
1331.0634,1.5406,8.3537,-1.2613,0.0592,0.029,0.0
1331.0769,1.541,8.3537,-1.2612,0.0592,0.029,0.0
1331.0904,1.5414,8.3536,-1.2612,0.0592,0.029,0.0
1331.1038,1.5418,8.3535,-1.2612,0.0592,0.029,0.0
1331.1173,1.5422,8.3535,-1.2612,0.0592,0.029,0.0
1331.1308,1.5426,8.3534,-1.2612,0.0592,0.029,0.0
1331.1442,1.543,8.3533,-1.2612,0.0592,0.029,0.0
1331.1577,1.5434,8.3532,-1.2612,0.0592,0.029,0.0
1331.1711,1.5438,8.3532,-1.2612,0.0592,0.029,0.0
1331.1846,1.5442,8.3531,-1.2612,0.0592,0.029,0.0
1331.1981,1.5445,8.353,-1.2611,0.0592,0.029,0.0
1331.2115,1.5449,8.353,-1.2611,0.0592,0.029,0.0
1331.225,1.5453,8.3529,-1.2611,0.0592,0.029,0.0
1331.2385,1.5457,8.3528,-1.2611,0.0592,0.029,0.0
1331.2519,1.5461,8.3527,-1.2611,0.0591,0.029,0.0
1331.2654,1.5465,8.3527,-1.2611,0.0591,0.029,0.0
1331.2788,1.5469,8.3526,-1.2611,0.0591,0.029,0.0
1331.2923,1.5473,8.3525,-1.2611,0.0591,0.029,0.0
1331.3058,1.5477,8.3525,-1.2611,0.0591,0.029,0.0
1331.3192,1.5481,8.3524,-1.2611,0.0591,0.029,0.0
1331.3327,1.5485,8.3523,-1.261,0.0591,0.029,0.0
1331.3462,1.5489,8.3523,-1.261,0.0591,0.029,0.0
1331.3596,1.5493,8.3522,-1.261,0.0591,0.029,0.0
1331.3731,1.5497,8.3521,-1.261,0.0591,0.029,0.0
1331.3865,1.5501,8.352,-1.261,0.0591,0.029,0.0
1331.4,1.5505,8.352,-1.261,0.0591,0.029,0.0
1331.4135,1.5509,8.3519,-1.261,0.0591,0.029,0.0
1331.4269,1.5513,8.3518,-1.261,0.0591,0.029,0.0
1331.4404,1.5517,8.3518,-1.261,0.0591,0.029,0.0
1331.4539,1.5521,8.3517,-1.261,0.0591,0.029,0.0
1331.4673,1.5525,8.3516,-1.2609,0.0591,0.029,0.0
1331.4808,1.5529,8.3515,-1.2609,0.0591,0.029,0.0
1331.4942,1.5533,8.3515,-1.2609,0.0591,0.029,0.0
1331.5077,1.5537,8.3514,-1.2609,0.0591,0.029,0.0
1331.5212,1.5541,8.3513,-1.2609,0.0591,0.029,0.0
1331.5346,1.5545,8.3513,-1.2609,0.0591,0.029,0.0
1331.5481,1.5549,8.3512,-1.2609,0.0591,0.029,0.0
1331.5616,1.5553,8.3511,-1.2609,0.0591,0.029,0.0
1331.575,1.5556,8.351,-1.2609,0.0591,0.029,0.0
1331.5885,1.556,8.351,-1.2608,0.0591,0.029,0.0
1331.6019,1.5564,8.3509,-1.2608,0.0591,0.029,0.0
1331.6154,1.5568,8.3508,-1.2608,0.0591,0.029,0.0
1331.6289,1.5572,8.3508,-1.2608,0.0591,0.029,0.0
1331.6423,1.5576,8.3507,-1.2608,0.0591,0.029,0.0
1331.6558,1.558,8.3506,-1.2608,0.0591,0.029,0.0
1331.6693,1.5584,8.3505,-1.2608,0.0591,0.029,0.0
1331.6827,1.5588,8.3505,-1.2608,0.0591,0.029,0.0
1331.6962,1.5592,8.3504,-1.2608,0.0591,0.029,0.0
1331.7096,1.5596,8.3503,-1.2608,0.0591,0.029,0.0
1331.7231,1.56,8.3503,-1.2607,0.0591,0.029,0.0
1331.7366,1.5604,8.3502,-1.2607,0.0591,0.029,0.0
1331.75,1.5608,8.3501,-1.2607,0.0591,0.029,0.0
1331.7635,1.5612,8.35,-1.2607,0.0591,0.029,0.0
1331.777,1.5616,8.35,-1.2607,0.0591,0.029,0.0
1331.7904,1.562,8.3499,-1.2607,0.0591,0.029,0.0
1331.8039,1.5624,8.3498,-1.2607,0.0591,0.029,0.0
1331.8173,1.5628,8.3498,-1.2607,0.0591,0.029,0.0
1331.8308,1.5632,8.3497,-1.2607,0.0591,0.029,0.0
1331.8443,1.5636,8.3496,-1.2606,0.0591,0.029,0.0
1331.8577,1.564,8.3495,-1.2606,0.0591,0.029,0.0
1331.8712,1.5644,8.3495,-1.2606,0.0591,0.029,0.0
1331.8847,1.5648,8.3494,-1.2606,0.0591,0.029,0.0
1331.8981,1.5652,8.3493,-1.2606,0.0591,0.029,0.0
1331.9116,1.5656,8.3493,-1.2606,0.0591,0.029,0.0
1331.925,1.566,8.3492,-1.2606,0.0591,0.029,0.0
1331.9385,1.5663,8.3491,-1.2606,0.0591,0.029,0.0
1331.952,1.5667,8.349,-1.2606,0.0591,0.029,0.0
1331.9654,1.5671,8.349,-1.2606,0.0591,0.029,0.0
1331.9789,1.5675,8.3489,-1.2605,0.0591,0.029,0.0
1331.9924,1.5679,8.3488,-1.2605,0.0591,0.029,0.0
1332.0058,1.5683,8.3487,-1.2605,0.0591,0.029,0.0
1332.0193,1.5687,8.3487,-1.2605,0.0591,0.029,0.0
1332.0327,1.5691,8.3486,-1.2605,0.0591,0.029,0.0
1332.0462,1.5695,8.3485,-1.2605,0.0591,0.029,0.0
1332.0597,1.5699,8.3485,-1.2605,0.0591,0.029,0.0
1332.0731,1.5703,8.3484,-1.2605,0.0591,0.029,0.0
1332.0866,1.5707,8.3483,-1.2605,0.0591,0.029,0.0
1332.1,1.5711,8.3482,-1.2604,0.0591,0.029,0.0
1332.1135,1.5715,8.3482,-1.2604,0.0591,0.029,0.0
1332.127,1.5719,8.3481,-1.2604,0.0591,0.029,0.0
1332.1404,1.5723,8.348,-1.2604,0.0591,0.029,0.0
1332.1539,1.5727,8.348,-1.2604,0.0591,0.029,0.0
1332.1674,1.5731,8.3479,-1.2604,0.0591,0.029,0.0
1332.1808,1.5735,8.3478,-1.2604,0.0591,0.029,0.0
1332.1943,1.5739,8.3477,-1.2604,0.0591,0.029,0.0
1332.2077,1.5743,8.3477,-1.2604,0.0591,0.029,0.0
1332.2212,1.5747,8.3476,-1.2603,0.0591,0.029,0.0
1332.2347,1.5751,8.3475,-1.2603,0.0591,0.029,0.0
1332.2481,1.5755,8.3474,-1.2603,0.0591,0.029,0.0
1332.2616,1.5759,8.3474,-1.2603,0.0591,0.029,0.0
1332.2751,1.5763,8.3473,-1.2603,0.0591,0.029,0.0
1332.2885,1.5766,8.3472,-1.2603,0.0591,0.029,0.0
1332.302,1.577,8.3472,-1.2603,0.0591,0.029,0.0
1332.3154,1.5774,8.3471,-1.2603,0.0591,0.029,0.0
1332.3289,1.5778,8.347,-1.2603,0.0591,0.029,0.0
1332.3424,1.5782,8.3469,-1.2603,0.0591,0.029,0.0
1332.3558,1.5786,8.3469,-1.2602,0.0591,0.029,0.0
1332.3693,1.579,8.3468,-1.2602,0.0591,0.029,0.0
1332.3828,1.5794,8.3467,-1.2602,0.0591,0.029,0.0
1332.3962,1.5798,8.3467,-1.2602,0.0591,0.029,0.0
1332.4097,1.5802,8.3466,-1.2602,0.0591,0.029,0.0
1332.4231,1.5806,8.3465,-1.2602,0.0591,0.029,0.0
1332.4366,1.581,8.3464,-1.2602,0.0591,0.029,0.0
1332.4501,1.5814,8.3464,-1.2602,0.0591,0.029,0.0
1332.4635,1.5818,8.3463,-1.2602,0.0591,0.029,0.0
1332.477,1.5822,8.3462,-1.2601,0.0591,0.029,0.0
1332.4905,1.5826,8.3461,-1.2601,0.0591,0.029,0.0
1332.5039,1.583,8.3461,-1.2601,0.0591,0.029,0.0
1332.5174,1.5834,8.346,-1.2601,0.0591,0.029,0.0
1332.5308,1.5838,8.3459,-1.2601,0.0591,0.029,0.0
1332.5443,1.5842,8.3459,-1.2601,0.0591,0.029,0.0
1332.5578,1.5846,8.3458,-1.2601,0.0591,0.029,0.0
1332.5712,1.585,8.3457,-1.2601,0.0591,0.029,0.0
1332.5847,1.5854,8.3456,-1.2601,0.0591,0.029,0.0
1332.5982,1.5858,8.3456,-1.2601,0.0591,0.029,0.0
1332.6116,1.5862,8.3455,-1.26,0.0591,0.029,0.0
1332.6251,1.5866,8.3454,-1.26,0.0591,0.029,0.0
1332.6385,1.5869,8.3453,-1.26,0.0591,0.029,0.0
1332.652,1.5873,8.3453,-1.26,0.0591,0.029,0.0
1332.6655,1.5877,8.3452,-1.26,0.0591,0.029,0.0
1332.6789,1.5881,8.3451,-1.26,0.0591,0.029,0.0
1332.6924,1.5885,8.3451,-1.26,0.0591,0.029,0.0
1332.7059,1.5889,8.345,-1.26,0.0591,0.029,0.0
1332.7193,1.5893,8.3449,-1.26,0.0591,0.029,0.0
1332.7328,1.5897,8.3448,-1.2599,0.0591,0.029,0.0
1332.7462,1.5901,8.3448,-1.2599,0.0591,0.029,0.0
1332.7597,1.5905,8.3447,-1.2599,0.0591,0.029,0.0
1332.7732,1.5909,8.3446,-1.2599,0.0591,0.029,0.0
1332.7866,1.5913,8.3445,-1.2599,0.0591,0.029,0.0
1332.8001,1.5917,8.3445,-1.2599,0.0591,0.029,0.0
1332.8136,1.5921,8.3444,-1.2599,0.0591,0.029,0.0
1332.827,1.5925,8.3443,-1.2599,0.0591,0.029,0.0
1332.8405,1.5929,8.3442,-1.2599,0.0591,0.029,0.0
1332.8539,1.5933,8.3442,-1.2598,0.0591,0.029,0.0
1332.8674,1.5937,8.3441,-1.2598,0.0591,0.029,0.0
1332.8809,1.5941,8.344,-1.2598,0.0591,0.029,0.0
1332.8943,1.5945,8.344,-1.2598,0.0591,0.029,0.0
1332.9078,1.5949,8.3439,-1.2598,0.0591,0.029,0.0
1332.9213,1.5953,8.3438,-1.2598,0.0591,0.029,0.0
1332.9347,1.5957,8.3437,-1.2598,0.0591,0.029,0.0
1332.9482,1.5961,8.3437,-1.2598,0.0591,0.029,0.0
1332.9616,1.5964,8.3436,-1.2598,0.0591,0.029,0.0
1332.9751,1.5968,8.3435,-1.2598,0.0591,0.029,0.0
1332.9886,1.5972,8.3434,-1.2597,0.0591,0.029,0.0
1333.002,1.5976,8.3434,-1.2597,0.0591,0.029,0.0
1333.0155,1.598,8.3433,-1.2597,0.0591,0.029,0.0
1333.029,1.5984,8.3432,-1.2597,0.0591,0.029,0.0
1333.0424,1.5988,8.3432,-1.2597,0.0591,0.029,0.0
1333.0559,1.5992,8.3431,-1.2597,0.0591,0.029,0.0
1333.0693,1.5996,8.343,-1.2597,0.0591,0.029,0.0
1333.0828,1.6,8.3429,-1.2597,0.0591,0.029,0.0
1333.0963,1.6004,8.3429,-1.2597,0.0591,0.029,0.0
1333.1097,1.6008,8.3428,-1.2596,0.0591,0.029,0.0
1333.1232,1.6012,8.3427,-1.2596,0.0591,0.029,0.0
1333.1366,1.6016,8.3426,-1.2596,0.0591,0.029,0.0
1333.1501,1.602,8.3426,-1.2596,0.0591,0.029,0.0
1333.1636,1.6024,8.3425,-1.2596,0.0591,0.029,0.0
1333.177,1.6028,8.3424,-1.2596,0.0591,0.029,0.0
1333.1905,1.6032,8.3423,-1.2596,0.0591,0.029,0.0
1333.204,1.6036,8.3423,-1.2596,0.0591,0.029,0.0
1333.2174,1.604,8.3422,-1.2596,0.0591,0.029,0.0
1333.2309,1.6044,8.3421,-1.2595,0.0591,0.029,0.0
1333.2443,1.6048,8.342,-1.2595,0.0591,0.029,0.0
1333.2578,1.6052,8.342,-1.2595,0.0591,0.029,0.0
1333.2713,1.6056,8.3419,-1.2595,0.0591,0.029,0.0
1333.2847,1.6059,8.3418,-1.2595,0.0591,0.029,0.0
1333.2982,1.6063,8.3418,-1.2595,0.0591,0.029,0.0
1333.3117,1.6067,8.3417,-1.2595,0.0591,0.029,0.0
1333.3251,1.6071,8.3416,-1.2595,0.0591,0.029,0.0
1333.3386,1.6075,8.3415,-1.2595,0.0591,0.029,0.0
1333.352,1.6079,8.3415,-1.2594,0.0591,0.029,0.0
1333.3655,1.6083,8.3414,-1.2594,0.0591,0.029,0.0
1333.379,1.6087,8.3413,-1.2594,0.0591,0.029,0.0
1333.3924,1.6091,8.3412,-1.2594,0.0591,0.029,0.0
1333.4059,1.6095,8.3412,-1.2594,0.0591,0.029,0.0
1333.4194,1.6099,8.3411,-1.2594,0.0591,0.029,0.0
1333.4328,1.6103,8.341,-1.2594,0.0591,0.029,0.0
1333.4463,1.6107,8.3409,-1.2594,0.0591,0.029,0.0
1333.4597,1.6111,8.3409,-1.2594,0.0591,0.029,0.0
1333.4732,1.6115,8.3408,-1.2593,0.0591,0.029,0.0
1333.4867,1.6119,8.3407,-1.2593,0.0591,0.029,0.0
1333.5001,1.6123,8.3406,-1.2593,0.0591,0.029,0.0
1333.5136,1.6127,8.3406,-1.2593,0.0591,0.029,0.0
1333.5271,1.6131,8.3405,-1.2593,0.0591,0.029,0.0
1333.5405,1.6135,8.3404,-1.2593,0.0591,0.029,0.0
1333.554,1.6139,8.3404,-1.2593,0.0591,0.029,0.0
1333.5674,1.6143,8.3403,-1.2593,0.0591,0.029,0.0
1333.5809,1.6147,8.3402,-1.2593,0.0591,0.029,0.0
1333.5944,1.615,8.3401,-1.2593,0.0591,0.029,0.0
1333.6078,1.6154,8.3401,-1.2592,0.0591,0.029,0.0
1333.6213,1.6158,8.34,-1.2592,0.0591,0.029,0.0
1333.6348,1.6162,8.3399,-1.2592,0.0591,0.029,0.0
1333.6482,1.6166,8.3398,-1.2592,0.0591,0.029,0.0
1333.6617,1.617,8.3398,-1.2592,0.0591,0.029,0.0
1333.6751,1.6174,8.3397,-1.2592,0.0591,0.029,0.0
1333.6886,1.6178,8.3396,-1.2592,0.0591,0.029,0.0
1333.7021,1.6182,8.3395,-1.2592,0.0591,0.029,0.0
1333.7155,1.6186,8.3395,-1.2592,0.0591,0.029,0.0
1333.729,1.619,8.3394,-1.2591,0.0591,0.029,0.0
1333.7425,1.6194,8.3393,-1.2591,0.0591,0.029,0.0
1333.7559,1.6198,8.3392,-1.2591,0.0591,0.029,0.0
1333.7694,1.6202,8.3392,-1.2591,0.0591,0.029,0.0
1333.7828,1.6206,8.3391,-1.2591,0.0591,0.029,0.0
1333.7963,1.621,8.339,-1.2591,0.0591,0.029,0.0
1333.8098,1.6214,8.3389,-1.2591,0.0591,0.029,0.0
1333.8232,1.6218,8.3389,-1.2591,0.0591,0.029,0.0
1333.8367,1.6222,8.3388,-1.2591,0.0591,0.029,0.0
1333.8501,1.6226,8.3387,-1.259,0.0591,0.029,0.0
1333.8636,1.623,8.3386,-1.259,0.0591,0.029,0.0
1333.8771,1.6234,8.3386,-1.259,0.0591,0.029,0.0
1333.8905,1.6238,8.3385,-1.259,0.0591,0.029,0.0
1333.904,1.6241,8.3384,-1.259,0.0591,0.029,0.0
1333.9175,1.6245,8.3383,-1.259,0.0591,0.029,0.0
1333.9309,1.6249,8.3383,-1.259,0.0591,0.029,0.0
1333.9444,1.6253,8.3382,-1.259,0.0591,0.029,0.0
1333.9578,1.6257,8.3381,-1.259,0.0591,0.029,0.0
1333.9713,1.6261,8.338,-1.2589,0.0591,0.029,0.0
1333.9848,1.6265,8.338,-1.2589,0.0591,0.029,0.0
1333.9982,1.6269,8.3379,-1.2589,0.0591,0.029,0.0
1334.0117,1.6273,8.3378,-1.2589,0.0591,0.029,0.0
1334.0252,1.6277,8.3377,-1.2589,0.0591,0.029,0.0
1334.0386,1.6281,8.3377,-1.2589,0.0591,0.029,0.0
1334.0521,1.6285,8.3376,-1.2589,0.0591,0.029,0.0
1334.0655,1.6289,8.3375,-1.2589,0.0591,0.029,0.0
1334.079,1.6293,8.3374,-1.2589,0.0591,0.029,0.0
1334.0925,1.6297,8.3374,-1.2588,0.0591,0.029,0.0
1334.1059,1.6301,8.3373,-1.2588,0.0591,0.029,0.0
1334.1194,1.6305,8.3372,-1.2588,0.0591,0.029,0.0
1334.1329,1.6309,8.3371,-1.2588,0.0591,0.029,0.0
1334.1463,1.6313,8.3371,-1.2588,0.0591,0.029,0.0
1334.1598,1.6317,8.337,-1.2588,0.0591,0.029,0.0
1334.1732,1.6321,8.3369,-1.2588,0.0591,0.029,0.0
1334.1867,1.6325,8.3369,-1.2588,0.0591,0.029,0.0
1334.2002,1.6328,8.3368,-1.2588,0.0591,0.029,0.0
1334.2136,1.6332,8.3367,-1.2587,0.0591,0.029,0.0
1334.2271,1.6336,8.3366,-1.2587,0.0591,0.029,0.0
1334.2406,1.634,8.3366,-1.2587,0.0591,0.029,0.0
1334.254,1.6344,8.3365,-1.2587,0.0591,0.029,0.0
1334.2675,1.6348,8.3364,-1.2587,0.0591,0.029,0.0
1334.2809,1.6352,8.3363,-1.2587,0.0591,0.029,0.0
1334.2944,1.6356,8.3363,-1.2587,0.0591,0.029,0.0
1334.3079,1.636,8.3362,-1.2587,0.0591,0.029,0.0
1334.3213,1.6364,8.3361,-1.2587,0.0591,0.029,0.0
1334.3348,1.6368,8.336,-1.2586,0.0591,0.029,0.0
1334.3482,1.6372,8.336,-1.2586,0.0591,0.029,0.0
1334.3617,1.6376,8.3359,-1.2586,0.0591,0.029,0.0
1334.3752,1.638,8.3358,-1.2586,0.0591,0.029,0.0
1334.3886,1.6384,8.3357,-1.2586,0.0591,0.029,0.0
1334.4021,1.6388,8.3356,-1.2586,0.0591,0.029,0.0
1334.4156,1.6392,8.3356,-1.2586,0.0591,0.029,0.0
1334.429,1.6396,8.3355,-1.2586,0.0591,0.029,0.0
1334.4425,1.64,8.3354,-1.2586,0.0591,0.029,0.0
1334.4559,1.6404,8.3353,-1.2585,0.0591,0.029,0.0
1334.4694,1.6408,8.3353,-1.2585,0.0591,0.029,0.0
1334.4829,1.6412,8.3352,-1.2585,0.0591,0.029,0.0
1334.4963,1.6415,8.3351,-1.2585,0.0591,0.029,0.0
1334.5098,1.6419,8.335,-1.2585,0.0591,0.029,0.0
1334.5233,1.6423,8.335,-1.2585,0.0591,0.029,0.0
1334.5367,1.6427,8.3349,-1.2585,0.0591,0.029,0.0
1334.5502,1.6431,8.3348,-1.2585,0.0591,0.029,0.0
1334.5636,1.6435,8.3347,-1.2585,0.0591,0.029,0.0
1334.5771,1.6439,8.3347,-1.2584,0.0591,0.029,0.0
1334.5906,1.6443,8.3346,-1.2584,0.0591,0.029,0.0
1334.604,1.6447,8.3345,-1.2584,0.0591,0.029,0.0
1334.6175,1.6451,8.3344,-1.2584,0.0591,0.029,0.0
1334.631,1.6455,8.3344,-1.2584,0.0591,0.029,0.0
1334.6444,1.6459,8.3343,-1.2584,0.0591,0.029,0.0
1334.6579,1.6463,8.3342,-1.2584,0.0591,0.029,0.0
1334.6713,1.6467,8.3341,-1.2584,0.0591,0.029,0.0
1334.6848,1.6471,8.3341,-1.2584,0.0591,0.029,0.0
1334.6983,1.6475,8.334,-1.2583,0.0591,0.029,0.0
1334.7117,1.6479,8.3339,-1.2583,0.0591,0.029,0.0
1334.7252,1.6483,8.3338,-1.2583,0.0591,0.029,0.0
1334.7387,1.6487,8.3338,-1.2583,0.0591,0.029,0.0
1334.7521,1.6491,8.3337,-1.2583,0.0591,0.029,0.0
1334.7656,1.6494,8.3336,-1.2583,0.0591,0.029,0.0
1334.779,1.6498,8.3335,-1.2583,0.0591,0.029,0.0
1334.7925,1.6502,8.3335,-1.2583,0.0591,0.029,0.0
1334.806,1.6506,8.3334,-1.2583,0.0591,0.029,0.0
1334.8194,1.651,8.3333,-1.2582,0.0591,0.029,0.0
1334.8329,1.6514,8.3332,-1.2582,0.0591,0.029,0.0
1334.8463,1.6518,8.3332,-1.2582,0.0591,0.029,0.0
1334.8598,1.6522,8.3331,-1.2582,0.0591,0.029,0.0
1334.8733,1.6526,8.333,-1.2582,0.0591,0.029,0.0
1334.8867,1.653,8.3329,-1.2582,0.0591,0.029,0.0
1334.9002,1.6534,8.3329,-1.2582,0.0591,0.029,0.0
1334.9137,1.6538,8.3328,-1.2582,0.0591,0.029,0.0
